1	367162	367363	MYB119_peak_6143	118	.	1	366944	367166	.	.	-
1	367162	367363	MYB119_peak_6143	118	.	1	366985	367353	.	.	+
1	367162	367363	MYB119_peak_6143	118	.	1	366985	367443	.	.	+
1	394093	394294	MYB119_peak_1714	196	.	1	393965	394153	.	.	+
1	394093	394294	MYB119_peak_1714	196	.	1	394227	394451	.	.	+
1	424548	424749	MYB119_peak_61	569	.	1	424665	425164	.	.	+
1	455474	455675	MYB119_peak_2620	162	.	1	455241	455519	.	.	+
1	463828	464029	MYB119_peak_2097	180	.	1	463753	464523	.	.	-
1	476396	476597	MYB119_peak_6704	115	.	1	475141	476612	.	.	+
1	505256	505457	MYB119_peak_7197	113	.	1	504462	505407	.	.	-
1	548512	548713	MYB119_peak_5447	122	.	1	548524	548602	.	.	+
1	572254	572455	MYB119_peak_6625	115	.	1	571825	572759	.	.	-
1	611178	611379	MYB119_peak_1620	201	.	1	611025	611529	.	.	-
1	618447	618648	MYB119_peak_5271	123	.	1	618060	619328	.	.	+
1	618845	619046	MYB119_peak_7917	110	.	1	618060	619328	.	.	+
1	633415	633616	MYB119_peak_2187	177	.	1	632883	633420	.	.	+
1	633415	633616	MYB119_peak_2187	177	.	1	632883	633420	.	.	+
1	633415	633616	MYB119_peak_2187	177	.	1	632883	633420	.	.	+
1	633415	633616	MYB119_peak_2187	177	.	1	632883	633420	.	.	+
1	659799	660000	MYB119_peak_5731	120	.	1	659555	659980	.	.	-
1	662386	662587	MYB119_peak_5836	119	.	1	662041	662475	.	.	-
1	662386	662587	MYB119_peak_5836	119	.	1	662333	662456	.	.	-
1	674140	674341	MYB119_peak_4648	128	.	1	674098	674165	.	.	+
1	713360	713561	MYB119_peak_4022	135	.	1	712439	714206	.	.	-
1	713360	713561	MYB119_peak_4022	135	.	1	712456	714206	.	.	-
1	713360	713561	MYB119_peak_4022	135	.	1	712472	714206	.	.	-
1	713360	713561	MYB119_peak_4022	135	.	1	712472	714206	.	.	-
1	751784	751985	MYB119_peak_7673	111	.	1	751427	751976	.	.	+
1	784254	784455	MYB119_peak_1931	187	.	1	784132	784346	.	.	+
1	784254	784455	MYB119_peak_1931	187	.	1	784132	784346	.	.	+
1	809335	809536	MYB119_peak_4415	131	.	1	809408	809582	.	.	+
1	809335	809536	MYB119_peak_4415	131	.	1	809408	809582	.	.	+
1	809335	809536	MYB119_peak_4415	131	.	1	809408	809582	.	.	+
1	809335	809536	MYB119_peak_4415	131	.	1	809408	809582	.	.	+
1	809335	809536	MYB119_peak_4415	131	.	1	809408	809582	.	.	+
1	809335	809536	MYB119_peak_4415	131	.	1	809408	809582	.	.	+
1	826743	826944	MYB119_peak_4496	130	.	1	826568	829182	.	.	+
1	841853	842054	MYB119_peak_2556	164	.	1	841032	842418	.	.	-
1	841853	842054	MYB119_peak_2556	164	.	1	841999	842158	.	.	+
1	852550	852751	MYB119_peak_1391	216	.	1	852150	854297	.	.	+
1	861207	861408	MYB119_peak_666	295	.	1	860760	861278	.	.	-
1	861207	861408	MYB119_peak_666	295	.	1	860761	861278	.	.	-
1	861207	861408	MYB119_peak_666	295	.	1	860761	861278	.	.	-
1	861207	861408	MYB119_peak_666	295	.	1	861367	861511	.	.	-
1	861207	861408	MYB119_peak_666	295	.	1	861367	861511	.	.	-
1	861207	861408	MYB119_peak_666	295	.	1	861367	861511	.	.	-
1	861725	861926	MYB119_peak_7305	113	.	1	861605	861909	.	.	-
1	861725	861926	MYB119_peak_7305	113	.	1	861605	861909	.	.	-
1	861725	861926	MYB119_peak_7305	113	.	1	861605	861909	.	.	-
1	902865	903066	MYB119_peak_6863	114	.	1	902169	903070	.	.	+
1	902865	903066	MYB119_peak_6863	114	.	1	902424	903070	.	.	+
1	913251	913452	MYB119_peak_6864	114	.	1	913350	913531	.	.	-
1	913251	913452	MYB119_peak_6864	114	.	1	913389	913595	.	.	+
1	951792	951993	MYB119_peak_6472	116	.	1	951527	951827	.	.	-
1	951792	951993	MYB119_peak_6472	116	.	1	951527	951850	.	.	-
1	955370	955571	MYB119_peak_8689	108	.	1	954289	956144	.	.	+
1	955779	955980	MYB119_peak_2493	166	.	1	954289	956144	.	.	+
1	967687	967888	MYB119_peak_6935	114	.	1	967469	968568	.	.	-
1	967687	967888	MYB119_peak_6935	114	.	1	967520	968568	.	.	-
1	980822	981023	MYB119_peak_6144	118	.	1	980777	980894	.	.	-
1	980822	981023	MYB119_peak_6144	118	.	1	980777	980894	.	.	-
1	980822	981023	MYB119_peak_6144	118	.	1	980777	981160	.	.	-
1	980822	981023	MYB119_peak_6144	118	.	1	980986	981160	.	.	-
1	980822	981023	MYB119_peak_6144	118	.	1	980986	981160	.	.	-
1	999423	999624	MYB119_peak_7769	111	.	1	999503	999680	.	.	+
1	999423	999624	MYB119_peak_7769	111	.	1	999503	999680	.	.	+
1	1003960	1004161	MYB119_peak_4470	130	.	1	1003970	1004027	.	.	+
1	1003960	1004161	MYB119_peak_4470	130	.	1	1003970	1004027	.	.	+
1	1003960	1004161	MYB119_peak_4470	130	.	1	1003970	1004027	.	.	+
1	1003960	1004161	MYB119_peak_4470	130	.	1	1004124	1004410	.	.	+
1	1003960	1004161	MYB119_peak_4470	130	.	1	1004124	1004410	.	.	+
1	1003960	1004161	MYB119_peak_4470	130	.	1	1004124	1004410	.	.	+
1	1021927	1022128	MYB119_peak_8677	109	.	1	1021799	1022108	.	.	-
1	1021927	1022128	MYB119_peak_8677	109	.	1	1021799	1022108	.	.	-
1	1021927	1022128	MYB119_peak_8677	109	.	1	1021799	1022108	.	.	-
1	1032074	1032275	MYB119_peak_7095	113	.	1	1032058	1032163	.	.	-
1	1032074	1032275	MYB119_peak_7095	113	.	1	1032243	1032412	.	.	-
1	1036002	1036203	MYB119_peak_2681	161	.	1	1035885	1036264	.	.	-
1	1040224	1040425	MYB119_peak_106	491	.	1	1039694	1040262	.	.	+
1	1040224	1040425	MYB119_peak_106	491	.	1	1040374	1040680	.	.	+
1	1040224	1040425	MYB119_peak_106	491	.	1	1040382	1040680	.	.	+
1	1040606	1040807	MYB119_peak_7327	112	.	1	1040374	1040680	.	.	+
1	1040606	1040807	MYB119_peak_7327	112	.	1	1040382	1040680	.	.	+
1	1067702	1067903	MYB119_peak_2558	164	.	1	1067762	1067849	.	.	-
1	1067702	1067903	MYB119_peak_2558	164	.	1	1067762	1067849	.	.	-
1	1067702	1067903	MYB119_peak_2558	164	.	1	1067762	1067849	.	.	-
1	1081911	1082112	MYB119_peak_3780	139	.	1	1081023	1084431	.	.	-
1	1136807	1137008	MYB119_peak_4501	130	.	1	1136933	1137145	.	.	+
1	1153142	1153343	MYB119_peak_3078	151	.	1	1152878	1153345	.	.	-
1	1153142	1153343	MYB119_peak_3078	151	.	1	1153035	1153345	.	.	-
1	1153142	1153343	MYB119_peak_3078	151	.	1	1153233	1153288	.	.	-
1	1153142	1153343	MYB119_peak_3078	151	.	1	1153233	1153345	.	.	-
1	1153142	1153343	MYB119_peak_3078	151	.	1	1153233	1153345	.	.	-
1	1162780	1162981	MYB119_peak_673	294	.	1	1162904	1163452	.	.	-
1	1185408	1185609	MYB119_peak_6020	118	.	1	1185511	1186306	.	.	-
1	1185408	1185609	MYB119_peak_6020	118	.	1	1185555	1186306	.	.	-
1	1193988	1194189	MYB119_peak_410	353	.	1	1194186	1194277	.	.	+
1	1217587	1217788	MYB119_peak_2170	177	.	1	1217689	1218181	.	.	-
1	1217587	1217788	MYB119_peak_2170	177	.	1	1217689	1218181	.	.	-
1	1217587	1217788	MYB119_peak_2170	177	.	1	1217689	1218181	.	.	-
1	1217587	1217788	MYB119_peak_2170	177	.	1	1217689	1218181	.	.	-
1	1217587	1217788	MYB119_peak_2170	177	.	1	1217689	1218181	.	.	-
1	1217587	1217788	MYB119_peak_2170	177	.	1	1217689	1219633	.	.	-
1	1229106	1229307	MYB119_peak_2023	182	.	1	1229053	1229128	.	.	+
1	1229106	1229307	MYB119_peak_2023	182	.	1	1229053	1229128	.	.	+
1	1229106	1229307	MYB119_peak_2023	182	.	1	1229232	1229337	.	.	+
1	1229106	1229307	MYB119_peak_2023	182	.	1	1229232	1229337	.	.	+
1	1234238	1234439	MYB119_peak_7770	111	.	1	1234175	1234504	.	.	-
1	1235692	1235893	MYB119_peak_3221	148	.	1	1235454	1236206	.	.	-
1	1248845	1249046	MYB119_peak_3271	147	.	1	1248116	1248876	.	.	-
1	1262474	1262675	MYB119_peak_6145	118	.	1	1262555	1262681	.	.	+
1	1280517	1280718	MYB119_peak_8841	108	.	1	1280399	1280771	.	.	+
1	1292139	1292340	MYB119_peak_4950	125	.	1	1292022	1292155	.	.	+
1	1292139	1292340	MYB119_peak_4950	125	.	1	1292109	1293248	.	.	+
1	1300438	1300639	MYB119_peak_4649	128	.	1	1300367	1301773	.	.	-
1	1302619	1302820	MYB119_peak_8006	110	.	1	1302382	1302758	.	.	+
1	1307883	1308084	MYB119_peak_1910	188	.	1	1307679	1307973	.	.	-
1	1329955	1330156	MYB119_peak_4258	132	.	1	1329763	1330036	.	.	-
1	1329955	1330156	MYB119_peak_4258	132	.	1	1329763	1330036	.	.	-
1	1329955	1330156	MYB119_peak_4258	132	.	1	1329763	1330036	.	.	-
1	1329955	1330156	MYB119_peak_4258	132	.	1	1329763	1330036	.	.	-
1	1329955	1330156	MYB119_peak_4258	132	.	1	1330146	1330346	.	.	-
1	1329955	1330156	MYB119_peak_4258	132	.	1	1330146	1330346	.	.	-
1	1329955	1330156	MYB119_peak_4258	132	.	1	1330146	1330346	.	.	-
1	1329955	1330156	MYB119_peak_4258	132	.	1	1330146	1330402	.	.	-
1	1345718	1345919	MYB119_peak_3804	139	.	1	1345467	1346241	.	.	+
1	1366088	1366289	MYB119_peak_6865	114	.	1	1366038	1366128	.	.	-
1	1366088	1366289	MYB119_peak_6865	114	.	1	1366038	1366128	.	.	-
1	1366088	1366289	MYB119_peak_6865	114	.	1	1366217	1366299	.	.	-
1	1366088	1366289	MYB119_peak_6865	114	.	1	1366217	1366299	.	.	-
1	1368817	1369018	MYB119_peak_4391	131	.	1	1368538	1368940	.	.	-
1	1373883	1374084	MYB119_peak_5772	119	.	1	1373916	1374102	.	.	-
1	1373883	1374084	MYB119_peak_5772	119	.	1	1373916	1374102	.	.	-
1	1380545	1380746	MYB119_peak_4097	134	.	1	1380381	1381181	.	.	-
1	1420900	1421101	MYB119_peak_3450	144	.	1	1420972	1421130	.	.	-
1	1420900	1421101	MYB119_peak_3450	144	.	1	1420972	1421130	.	.	-
1	1420900	1421101	MYB119_peak_3450	144	.	1	1420972	1421130	.	.	-
1	1420900	1421101	MYB119_peak_3450	144	.	1	1420972	1421130	.	.	-
1	1420900	1421101	MYB119_peak_3450	144	.	1	1420972	1421130	.	.	-
1	1420900	1421101	MYB119_peak_3450	144	.	1	1420972	1421130	.	.	-
1	1432145	1432346	MYB119_peak_5580	121	.	1	1432291	1432518	.	.	-
1	1444661	1444862	MYB119_peak_3274	147	.	1	1444691	1445039	.	.	-
1	1491328	1491529	MYB119_peak_4295	132	.	1	1490973	1491608	.	.	-
1	1491328	1491529	MYB119_peak_4295	132	.	1	1491110	1492049	.	.	-
1	1498576	1498777	MYB119_peak_5675	120	.	1	1498113	1498746	.	.	-
1	1498576	1498777	MYB119_peak_5675	120	.	1	1498565	1498746	.	.	-
1	1498576	1498777	MYB119_peak_5675	120	.	1	1498565	1498746	.	.	-
1	1522777	1522978	MYB119_peak_1113	239	.	1	1522034	1523023	.	.	+
1	1522819	1523020	MYB119_peak_4366	131	.	1	1522034	1523023	.	.	+
1	1538203	1538404	MYB119_peak_735	287	.	1	1538272	1538484	.	.	-
1	1544795	1544996	MYB119_peak_4940	125	.	1	1544926	1545563	.	.	-
1	1566909	1567110	MYB119_peak_1956	186	.	1	1566825	1567005	.	.	+
1	1566909	1567110	MYB119_peak_1956	186	.	1	1566825	1567005	.	.	+
1	1566909	1567110	MYB119_peak_1956	186	.	1	1566825	1567005	.	.	+
1	1566909	1567110	MYB119_peak_1956	186	.	1	1567098	1567465	.	.	+
1	1566909	1567110	MYB119_peak_1956	186	.	1	1567098	1567495	.	.	+
1	1566909	1567110	MYB119_peak_1956	186	.	1	1567098	1567508	.	.	+
1	1566944	1567145	MYB119_peak_3665	140	.	1	1566825	1567005	.	.	+
1	1566944	1567145	MYB119_peak_3665	140	.	1	1566825	1567005	.	.	+
1	1566944	1567145	MYB119_peak_3665	140	.	1	1566825	1567005	.	.	+
1	1566944	1567145	MYB119_peak_3665	140	.	1	1567098	1567465	.	.	+
1	1566944	1567145	MYB119_peak_3665	140	.	1	1567098	1567495	.	.	+
1	1566944	1567145	MYB119_peak_3665	140	.	1	1567098	1567508	.	.	+
1	1572041	1572242	MYB119_peak_8031	110	.	1	1571948	1572066	.	.	-
1	1572041	1572242	MYB119_peak_8031	110	.	1	1572172	1572469	.	.	-
1	1587490	1587691	MYB119_peak_7481	112	.	1	1587595	1587774	.	.	-
1	1587490	1587691	MYB119_peak_7481	112	.	1	1587595	1587794	.	.	-
1	1590522	1590723	MYB119_peak_1533	207	.	1	1589972	1591012	.	.	+
1	1590522	1590723	MYB119_peak_1533	207	.	1	1590037	1590998	.	.	+
1	1622274	1622475	MYB119_peak_8008	110	.	1	1621047	1623213	.	.	-
1	1639439	1639640	MYB119_peak_5213	123	.	1	1639586	1640314	.	.	+
1	1639439	1639640	MYB119_peak_5213	123	.	1	1639586	1640879	.	.	+
1	1659438	1659639	MYB119_peak_7010	114	.	1	1659255	1659611	.	.	-
1	1696090	1696291	MYB119_peak_2136	178	.	1	1695620	1696191	.	.	-
1	1726389	1726590	MYB119_peak_2449	168	.	1	1726557	1726857	.	.	+
1	1732616	1732817	MYB119_peak_4259	132	.	1	1732013	1732657	.	.	+
1	1732616	1732817	MYB119_peak_4259	132	.	1	1732157	1732639	.	.	+
1	1732616	1732817	MYB119_peak_4259	132	.	1	1732373	1732624	.	.	+
1	1732616	1732817	MYB119_peak_4259	132	.	1	1732373	1732657	.	.	+
1	1732616	1732817	MYB119_peak_4259	132	.	1	1732373	1732657	.	.	+
1	1732616	1732817	MYB119_peak_4259	132	.	1	1732373	1732657	.	.	+
1	1732616	1732817	MYB119_peak_4259	132	.	1	1732801	1733299	.	.	+
1	1816183	1816384	MYB119_peak_3974	136	.	1	1815824	1816408	.	.	-
1	1816183	1816384	MYB119_peak_3974	136	.	1	1816061	1816402	.	.	-
1	1832410	1832611	MYB119_peak_6037	118	.	1	1832337	1832555	.	.	-
1	1846151	1846352	MYB119_peak_3399	145	.	1	1845894	1846302	.	.	+
1	1846151	1846352	MYB119_peak_3399	145	.	1	1845894	1846311	.	.	+
1	1846286	1846487	MYB119_peak_7913	111	.	1	1845894	1846302	.	.	+
1	1846286	1846487	MYB119_peak_7913	111	.	1	1845894	1846311	.	.	+
1	1853922	1854123	MYB119_peak_2695	160	.	1	1853914	1854616	.	.	-
1	1853922	1854123	MYB119_peak_2695	160	.	1	1853914	1854616	.	.	-
1	1853922	1854123	MYB119_peak_2695	160	.	1	1853914	1854616	.	.	-
1	1877260	1877461	MYB119_peak_1205	230	.	1	1877042	1877528	.	.	-
1	1877260	1877461	MYB119_peak_1205	230	.	1	1877042	1877573	.	.	-
1	1909049	1909250	MYB119_peak_5581	121	.	1	1906994	1909722	.	.	+
1	1909049	1909250	MYB119_peak_5581	121	.	1	1907275	1909722	.	.	+
1	1909049	1909250	MYB119_peak_5581	121	.	1	1907280	1909722	.	.	+
1	1909049	1909250	MYB119_peak_5581	121	.	1	1907429	1909722	.	.	+
1	1914955	1915156	MYB119_peak_6705	115	.	1	1914942	1915863	.	.	-
1	1914955	1915156	MYB119_peak_6705	115	.	1	1915007	1915863	.	.	-
1	1920655	1920856	MYB119_peak_5846	119	.	1	1920306	1920949	.	.	-
1	1926276	1926477	MYB119_peak_3346	146	.	1	1925759	1926278	.	.	+
1	1936117	1936318	MYB119_peak_1568	205	.	1	1936003	1936144	.	.	-
1	1936117	1936318	MYB119_peak_1568	205	.	1	1936227	1936368	.	.	-
1	1940202	1940403	MYB119_peak_8842	108	.	1	1940105	1940463	.	.	-
1	1940202	1940403	MYB119_peak_8842	108	.	1	1940105	1940496	.	.	-
1	1946160	1946361	MYB119_peak_3666	140	.	1	1944992	1946303	.	.	+
1	1946621	1946822	MYB119_peak_1267	225	.	1	1946745	1946964	.	.	+
1	1946621	1946822	MYB119_peak_1267	225	.	1	1946790	1946964	.	.	+
1	1971423	1971624	MYB119_peak_8381	109	.	1	1971477	1971563	.	.	+
1	1971423	1971624	MYB119_peak_8381	109	.	1	1971477	1971563	.	.	+
1	1971423	1971624	MYB119_peak_8381	109	.	1	1971477	1971563	.	.	+
1	1971423	1971624	MYB119_peak_8381	109	.	1	1971477	1971563	.	.	+
1	1972653	1972854	MYB119_peak_4471	130	.	1	1972710	1972797	.	.	+
1	1972653	1972854	MYB119_peak_4471	130	.	1	1972710	1972797	.	.	+
1	1972653	1972854	MYB119_peak_4471	130	.	1	1972710	1972797	.	.	+
1	1972653	1972854	MYB119_peak_4471	130	.	1	1972710	1972797	.	.	+
1	1994666	1994867	MYB119_peak_8382	109	.	1	1993902	1995039	.	.	-
1	2027794	2027995	MYB119_peak_1489	209	.	1	2027605	2027805	.	.	+
1	2027794	2027995	MYB119_peak_1489	209	.	1	2027605	2027816	.	.	+
1	2027794	2027995	MYB119_peak_1489	209	.	1	2027605	2027816	.	.	+
1	2027794	2027995	MYB119_peak_1489	209	.	1	2027605	2027962	.	.	+
1	2027794	2027995	MYB119_peak_1489	209	.	1	2027660	2027816	.	.	+
1	2027794	2027995	MYB119_peak_1489	209	.	1	2027728	2027962	.	.	+
1	2027794	2027995	MYB119_peak_1489	209	.	1	2027738	2027816	.	.	+
1	2027794	2027995	MYB119_peak_1489	209	.	1	2027738	2027816	.	.	+
1	2027794	2027995	MYB119_peak_1489	209	.	1	2027738	2028976	.	.	+
1	2027794	2027995	MYB119_peak_1489	209	.	1	2027929	2027962	.	.	+
1	2040868	2041069	MYB119_peak_4678	128	.	1	2040880	2040971	.	.	+
1	2040868	2041069	MYB119_peak_4678	128	.	1	2040880	2040971	.	.	+
1	2071257	2071458	MYB119_peak_5676	120	.	1	2071101	2073374	.	.	+
1	2094368	2094569	MYB119_peak_9138	108	.	1	2094233	2094382	.	.	-
1	2094368	2094569	MYB119_peak_9138	108	.	1	2094233	2094382	.	.	-
1	2094368	2094569	MYB119_peak_9138	108	.	1	2094233	2094382	.	.	-
1	2094368	2094569	MYB119_peak_9138	108	.	1	2094233	2094382	.	.	-
1	2094368	2094569	MYB119_peak_9138	108	.	1	2094495	2094574	.	.	-
1	2094368	2094569	MYB119_peak_9138	108	.	1	2094495	2094574	.	.	-
1	2094368	2094569	MYB119_peak_9138	108	.	1	2094495	2094574	.	.	-
1	2094368	2094569	MYB119_peak_9138	108	.	1	2094495	2094574	.	.	-
1	2096486	2096687	MYB119_peak_9139	108	.	1	2095803	2096518	.	.	-
1	2096486	2096687	MYB119_peak_9139	108	.	1	2095803	2096545	.	.	-
1	2096486	2096687	MYB119_peak_9139	108	.	1	2095803	2096545	.	.	-
1	2096486	2096687	MYB119_peak_9139	108	.	1	2095803	2096784	.	.	-
1	2099306	2099507	MYB119_peak_8515	109	.	1	2099076	2099360	.	.	-
1	2099306	2099507	MYB119_peak_8515	109	.	1	2099467	2099626	.	.	-
1	2100620	2100821	MYB119_peak_8843	108	.	1	2100552	2100621	.	.	-
1	2100620	2100821	MYB119_peak_8843	108	.	1	2100729	2100816	.	.	-
1	2109310	2109511	MYB119_peak_6216	117	.	1	2108511	2109518	.	.	+
1	2114088	2114289	MYB119_peak_4718	127	.	1	2113917	2114089	.	.	-
1	2114088	2114289	MYB119_peak_4718	127	.	1	2113917	2114089	.	.	-
1	2114088	2114289	MYB119_peak_4718	127	.	1	2113917	2114089	.	.	-
1	2114088	2114289	MYB119_peak_4718	127	.	1	2113917	2114089	.	.	-
1	2114088	2114289	MYB119_peak_4718	127	.	1	2114173	2114223	.	.	-
1	2114088	2114289	MYB119_peak_4718	127	.	1	2114173	2114223	.	.	-
1	2114088	2114289	MYB119_peak_4718	127	.	1	2114173	2114223	.	.	-
1	2114088	2114289	MYB119_peak_4718	127	.	1	2114173	2114434	.	.	-
1	2128585	2128786	MYB119_peak_377	362	.	1	2128579	2128611	.	.	-
1	2135676	2135877	MYB119_peak_8383	109	.	1	2135039	2135703	.	.	-
1	2135676	2135877	MYB119_peak_8383	109	.	1	2135809	2136002	.	.	+
1	2135676	2135877	MYB119_peak_8383	109	.	1	2135809	2136002	.	.	+
1	2135676	2135877	MYB119_peak_8383	109	.	1	2135817	2136002	.	.	+
1	2135676	2135877	MYB119_peak_8383	109	.	1	2135817	2136002	.	.	+
1	2135676	2135877	MYB119_peak_8383	109	.	1	2135850	2136002	.	.	+
1	2135676	2135877	MYB119_peak_8383	109	.	1	2135850	2136002	.	.	+
1	2149316	2149517	MYB119_peak_8844	108	.	1	2149149	2149411	.	.	+
1	2151336	2151537	MYB119_peak_9271	107	.	1	2150157	2151705	.	.	-
1	2151557	2151758	MYB119_peak_4785	126	.	1	2150157	2151705	.	.	-
1	2169801	2170002	MYB119_peak_956	255	.	1	2169661	2169957	.	.	+
1	2169801	2170002	MYB119_peak_956	255	.	1	2169976	2170350	.	.	+
1	2174190	2174391	MYB119_peak_6780	115	.	1	2173951	2175038	.	.	-
1	2190013	2190214	MYB119_peak_2649	162	.	1	2189876	2190784	.	.	-
1	2221787	2221988	MYB119_peak_5630	120	.	1	2221679	2223018	.	.	-
1	2225488	2225689	MYB119_peak_5264	123	.	1	2223624	2225524	.	.	+
1	2239087	2239288	MYB119_peak_3558	142	.	1	2238389	2239910	.	.	+
1	2239087	2239288	MYB119_peak_3558	142	.	1	2238389	2239910	.	.	+
1	2239087	2239288	MYB119_peak_3558	142	.	1	2238394	2239910	.	.	+
1	2239087	2239288	MYB119_peak_3558	142	.	1	2238394	2239910	.	.	+
1	2274762	2274963	MYB119_peak_4854	126	.	1	2272450	2274816	.	.	+
1	2274762	2274963	MYB119_peak_4854	126	.	1	2272450	2274820	.	.	+
1	2274762	2274963	MYB119_peak_4854	126	.	1	2272450	2274893	.	.	+
1	2274762	2274963	MYB119_peak_4854	126	.	1	2272450	2274901	.	.	+
1	2274762	2274963	MYB119_peak_4854	126	.	1	2272621	2274816	.	.	+
1	2274762	2274963	MYB119_peak_4854	126	.	1	2274925	2275783	.	.	+
1	2281409	2281610	MYB119_peak_789	277	.	1	2280745	2281663	.	.	-
1	2295202	2295403	MYB119_peak_4622	128	.	1	2294565	2295489	.	.	-
1	2295202	2295403	MYB119_peak_4622	128	.	1	2294888	2295488	.	.	+
1	2295642	2295843	MYB119_peak_770	281	.	1	2295552	2296497	.	.	+
1	2295710	2295911	MYB119_peak_3241	148	.	1	2295552	2296497	.	.	+
1	2336918	2337119	MYB119_peak_4210	133	.	1	2336476	2337899	.	.	-
1	2338599	2338800	MYB119_peak_957	255	.	1	2338127	2338985	.	.	-
1	2361623	2361824	MYB119_peak_2323	172	.	1	2361616	2361682	.	.	-
1	2361623	2361824	MYB119_peak_2323	172	.	1	2361616	2361812	.	.	-
1	2361623	2361824	MYB119_peak_2323	172	.	1	2361616	2361812	.	.	-
1	2361623	2361824	MYB119_peak_2323	172	.	1	2361616	2361812	.	.	-
1	2361623	2361824	MYB119_peak_2323	172	.	1	2361760	2361812	.	.	-
1	2405934	2406135	MYB119_peak_1932	187	.	1	2405667	2406049	.	.	-
1	2425002	2425203	MYB119_peak_6866	114	.	1	2425168	2425348	.	.	+
1	2425002	2425203	MYB119_peak_6866	114	.	1	2425168	2425348	.	.	+
1	2425002	2425203	MYB119_peak_6866	114	.	1	2425168	2425348	.	.	+
