1	1235692	1235893	MYB119_peak_3221	148	.	1	1235753	1236753	AT1G04540	.	+
1	1248845	1249046	MYB119_peak_3271	147	.	1	1248876	1249876	AT1G04570	.	-
1	1302619	1302820	MYB119_peak_8006	110	.	1	1301773	1302773	AT1G04660	.	-
1	1307883	1308084	MYB119_peak_1910	188	.	1	1307973	1308973	AT1G04680	.	-
1	1368817	1369018	MYB119_peak_4391	131	.	1	1368940	1369940	AT1G04850	.	-
1	1373883	1374084	MYB119_peak_5772	119	.	1	1373103	1374103	AT1G04860	.	-
1	1379499	1379700	MYB119_peak_2811	158	.	1	1379228	1380228	AT1G04880	.	-
1	1395984	1396185	MYB119_peak_2322	172	.	1	1395953	1396953	AT1G04920	.	-
1	1425042	1425243	MYB119_peak_136	468	.	1	1424538	1425538	AT1G05000	.	+
1	1444661	1444862	MYB119_peak_3274	147	.	1	1443982	1444982	AT1G05035	.	+
1	1491328	1491529	MYB119_peak_4295	132	.	1	1491005	1492005	AT1G05160	.	-
1	1494312	1494513	MYB119_peak_1198	231	.	1	1494248	1495248	AT1G05170	.	-
1	1529169	1529370	MYB119_peak_1974	185	.	1	1528766	1529766	AT1G05260	.	+
1	1538203	1538404	MYB119_peak_735	287	.	1	1537602	1538602	AT1G05280	.	-
1	1659438	1659639	MYB119_peak_7010	114	.	1	1659611	1660611	AT1G05570	.	-
1	1669010	1669211	MYB119_peak_3240	148	.	1	1668349	1669349	AT1G05590	.	+
1	1669010	1669211	MYB119_peak_3240	148	.	1	1668924	1669924	AT1G05580	.	-
1	1678660	1678861	MYB119_peak_8246	110	.	1	1677880	1678880	AT1G05620	.	+
1	1678660	1678861	MYB119_peak_8246	110	.	1	1678270	1679270	AT1G05615	.	-
1	1696090	1696291	MYB119_peak_2136	178	.	1	1696191	1697191	AT1G05660	.	-
1	1696786	1696987	MYB119_peak_8137	110	.	1	1696191	1697191	AT1G05660	.	-
1	1726389	1726590	MYB119_peak_2449	168	.	1	1725557	1726557	AT1G05780	.	+
1	1726389	1726590	MYB119_peak_2449	168	.	1	1726321	1727321	AT1G05770	.	-
1	1732616	1732817	MYB119_peak_4259	132	.	1	1731801	1732801	AT1G05790	.	+
1	1740388	1740589	MYB119_peak_4502	130	.	1	1740203	1741203	AT1G05800	.	+
1	1816183	1816384	MYB119_peak_3974	136	.	1	1815568	1816568	AT1G05960	.	-
1	1822087	1822288	MYB119_peak_5773	119	.	1	1821582	1822582	AT1G06010	.	+
1	1822087	1822288	MYB119_peak_5773	119	.	1	1821894	1822894	AT1G06000	.	-
1	1832055	1832256	MYB119_peak_7417	112	.	1	1831940	1832940	AT1G06060	.	+
1	1832410	1832611	MYB119_peak_6037	118	.	1	1831940	1832940	AT1G06060	.	+
1	1832410	1832611	MYB119_peak_6037	118	.	1	1832555	1833555	AT1G06050	.	-
1	1846151	1846352	MYB119_peak_3399	145	.	1	1845700	1846700	AT1G06090	.	+
1	1846286	1846487	MYB119_peak_7913	111	.	1	1845700	1846700	AT1G06090	.	+
1	1888192	1888393	MYB119_peak_1396	216	.	1	1888361	1889361	AT1G06180	.	+
1	1914955	1915156	MYB119_peak_6705	115	.	1	1914895	1915895	AT1G06250	.	-
1	1920655	1920856	MYB119_peak_5846	119	.	1	1919760	1920760	AT1G06270	.	-
1	1926276	1926477	MYB119_peak_3346	146	.	1	1925651	1926651	AT1G06310	.	+
1	1946160	1946361	MYB119_peak_3666	140	.	1	1945745	1946745	AT1G06390	.	+
1	1946621	1946822	MYB119_peak_1267	225	.	1	1945745	1946745	AT1G06390	.	+
1	2040868	2041069	MYB119_peak_4678	128	.	1	2040419	2041419	AT1G06660	.	-
1	2096486	2096687	MYB119_peak_9139	108	.	1	2096105	2097105	AT1G06830	.	+
1	2128585	2128786	MYB119_peak_377	362	.	1	2127842	2128842	AT1G06930	.	+
1	2128585	2128786	MYB119_peak_377	362	.	1	2128611	2129611	AT1G06925	.	-
1	2135676	2135877	MYB119_peak_8383	109	.	1	2134809	2135809	AT1G06960	.	+
1	2135676	2135877	MYB119_peak_8383	109	.	1	2135703	2136703	AT1G06950	.	-
1	2169801	2170002	MYB119_peak_956	255	.	1	2168976	2169976	AT1G07080	.	+
1	2207711	2207912	MYB119_peak_832	270	.	1	2207012	2208012	AT1G07190	.	+
1	2207727	2207928	MYB119_peak_558	315	.	1	2207012	2208012	AT1G07190	.	+
1	2225488	2225689	MYB119_peak_5264	123	.	1	2224758	2225758	AT1G07250	.	+
1	2274762	2274963	MYB119_peak_4854	126	.	1	2273925	2274925	AT1G07400	.	+
1	2295202	2295403	MYB119_peak_4622	128	.	1	2294552	2295552	AT1G07476	.	+
1	2295642	2295843	MYB119_peak_770	281	.	1	2295489	2296489	AT1G07473	.	-
1	2295710	2295911	MYB119_peak_3241	148	.	1	2295489	2296489	AT1G07473	.	-
1	2339812	2340013	MYB119_peak_2774	158	.	1	2339321	2340321	AT1G07600	.	-
1	2339812	2340013	MYB119_peak_2774	158	.	1	2339391	2340391	AT1G07590	.	-
1	2393586	2393787	MYB119_peak_7674	111	.	1	2392628	2393628	AT1G07720	.	-
1	2405934	2406135	MYB119_peak_1932	187	.	1	2406049	2407049	AT1G07750	.	-
1	2406582	2406783	MYB119_peak_4705	127	.	1	2406049	2407049	AT1G07750	.	-
1	2474588	2474789	MYB119_peak_4715	127	.	1	2474225	2475225	AT1G07985	.	+
1	2518478	2518679	MYB119_peak_7198	113	.	1	2518611	2519611	AT1G08080	.	-
1	2548632	2548833	MYB119_peak_2024	182	.	1	2547946	2548946	AT1G08130	.	-
1	2559292	2559493	MYB119_peak_4416	131	.	1	2559228	2560228	AT1G08150	.	-
1	2559710	2559911	MYB119_peak_6416	116	.	1	2559228	2560228	AT1G08150	.	-
1	2628626	2628827	MYB119_peak_8491	109	.	1	2628594	2629594	AT1G08320	.	-
1	2662316	2662517	MYB119_peak_7583	112	.	1	2661966	2662966	AT1G08440	.	+
1	2710861	2711062	MYB119_peak_2540	165	.	1	2711000	2712000	AT1G08560	.	-
1	2711679	2711880	MYB119_peak_264	399	.	1	2711000	2712000	AT1G08560	.	-
1	2711679	2711880	MYB119_peak_264	399	.	1	2711693	2712693	AT1G08570	.	+
1	2711724	2711925	MYB119_peak_2029	182	.	1	2711000	2712000	AT1G08560	.	-
1	2711724	2711925	MYB119_peak_2029	182	.	1	2711693	2712693	AT1G08570	.	+
1	2748297	2748498	MYB119_peak_1715	196	.	1	2747967	2748967	AT1G08630	.	-
1	2841779	2841980	MYB119_peak_5960	119	.	1	2840968	2841968	AT1G08860	.	+
1	2955840	2956041	MYB119_peak_4115	134	.	1	2955745	2956745	AT1G09160	.	-
1	2992891	2993092	MYB119_peak_7675	111	.	1	2992380	2993380	AT1G09260	.	+
1	3105430	3105631	MYB119_peak_1802	193	.	1	3105366	3106366	AT1G09590	.	+
1	3110933	3111134	MYB119_peak_2909	155	.	1	3110693	3111693	AT1G09610	.	+
1	3131888	3132089	MYB119_peak_7676	111	.	1	3131094	3132094	AT1G09660	.	-
1	3131888	3132089	MYB119_peak_7676	111	.	1	3132007	3133007	AT1G09665	.	+
1	3218289	3218490	MYB119_peak_3412	145	.	1	3217603	3218603	AT1G09890	.	-
1	3230653	3230854	MYB119_peak_3111	150	.	1	3230257	3231257	AT1G09930	.	-
1	3296254	3296455	MYB119_peak_6146	118	.	1	3296198	3297198	AT1G10090	.	-
1	3397051	3397252	MYB119_peak_4867	126	.	1	3396953	3397953	AT1G10360	.	-
1	3430824	3431025	MYB119_peak_4650	128	.	1	3430763	3431763	AT1G10450	.	+
1	3430824	3431025	MYB119_peak_4650	128	.	1	3430924	3431924	AT1G10430	.	-
1	3437498	3437699	MYB119_peak_6627	115	.	1	3437554	3438554	AT1G10455	.	+
1	3452957	3453158	MYB119_peak_2920	155	.	1	3452190	3453190	AT1G10490	.	+
1	3473107	3473308	MYB119_peak_6349	117	.	1	3472674	3473674	AT1G10530	.	-
1	3477971	3478172	MYB119_peak_355	369	.	1	3478028	3479028	AT1G10540	.	-
1	3514999	3515200	MYB119_peak_3188	149	.	1	3514824	3515824	AT1G10630	.	-
1	3610851	3611052	MYB119_peak_7584	112	.	1	3610489	3611489	AT1G10850	.	+
1	3610851	3611052	MYB119_peak_7584	112	.	1	3610616	3611616	AT1G10840	.	-
1	3694124	3694325	MYB119_peak_3144	150	.	1	3694200	3695200	AT1G11070	.	-
1	3752248	3752449	MYB119_peak_2028	182	.	1	3752212	3753212	AT1G11200	.	+
1	3752350	3752551	MYB119_peak_8889	108	.	1	3752212	3753212	AT1G11200	.	+
1	3818190	3818391	MYB119_peak_2349	171	.	1	3817420	3818420	AT1G11340	.	-
1	3846801	3847002	MYB119_peak_8138	110	.	1	3846219	3847219	AT1G11430	.	+
1	3846801	3847002	MYB119_peak_8138	110	.	1	3846956	3847956	AT1G11420	.	-
1	3852558	3852759	MYB119_peak_4744	127	.	1	3852183	3853183	AT1G11450	.	+
1	3887501	3887702	MYB119_peak_633	300	.	1	3887609	3888609	AT1G11580	.	+
1	3887573	3887774	MYB119_peak_4828	126	.	1	3887609	3888609	AT1G11580	.	+
1	3909906	3910107	MYB119_peak_8248	110	.	1	3909338	3910338	AT1G11610	.	-
1	3909906	3910107	MYB119_peak_8248	110	.	1	3909832	3910832	AT1G11620	.	+
1	3932075	3932276	MYB119_peak_5677	120	.	1	3931701	3932701	AT1G11670	.	-
1	3942212	3942413	MYB119_peak_6628	115	.	1	3941459	3942459	AT1G11684	.	-
1	3957154	3957355	MYB119_peak_5272	123	.	1	3956283	3957283	AT1G11730	.	+
1	4021059	4021260	MYB119_peak_1779	194	.	1	4020749	4021749	AT1G11915	.	+
1	4021059	4021260	MYB119_peak_1779	194	.	1	4021043	4022043	AT1G11910	.	-
1	4021138	4021339	MYB119_peak_7027	113	.	1	4020749	4021749	AT1G11915	.	+
1	4021138	4021339	MYB119_peak_7027	113	.	1	4021043	4022043	AT1G11910	.	-
1	4027168	4027369	MYB119_peak_5535	121	.	1	4026733	4027733	AT1G11925	.	-
1	4027276	4027477	MYB119_peak_2069	181	.	1	4026733	4027733	AT1G11925	.	-
1	4083703	4083904	MYB119_peak_665	295	.	1	4083161	4084161	AT1G12080	.	+
1	4083725	4083926	MYB119_peak_1759	194	.	1	4083161	4084161	AT1G12080	.	+
1	4157267	4157468	MYB119_peak_4613	128	.	1	4156653	4157653	AT1G12244	.	+
1	4244002	4244203	MYB119_peak_4855	126	.	1	4243229	4244229	AT1G12440	.	-
1	4291039	4291240	MYB119_peak_8647	109	.	1	4291017	4292017	AT1G12610	.	-
1	4308181	4308382	MYB119_peak_260	399	.	1	4307942	4308942	AT1G12660	.	+
1	4311257	4311458	MYB119_peak_7307	113	.	1	4311330	4312330	AT1G12665	.	+
1	4328696	4328897	MYB119_peak_7200	113	.	1	4328616	4329616	AT1G12710	.	-
1	4359440	4359641	MYB119_peak_7886	111	.	1	4358894	4359894	AT1G12780	.	-
1	4365995	4366196	MYB119_peak_1006	250	.	1	4365414	4366414	AT1G12800	.	-
1	4365995	4366196	MYB119_peak_1006	250	.	1	4365576	4366576	AT1G12805	.	+
1	4480478	4480679	MYB119_peak_3273	147	.	1	4480327	4481327	AT1G13140	.	-
1	4576774	4576975	MYB119_peak_6417	116	.	1	4576711	4577711	AT1G13350	.	-
1	4644331	4644532	MYB119_peak_2518	166	.	1	4644422	4645422	AT1G13570	.	-
1	4661273	4661474	MYB119_peak_4100	134	.	1	4660681	4661681	AT1G13608	.	+
1	4667674	4667875	MYB119_peak_5585	121	.	1	4667365	4668365	AT1G13620	.	+
1	4718555	4718756	MYB119_peak_8493	109	.	1	4718269	4719269	AT1G13750	.	-
1	4724366	4724567	MYB119_peak_586	308	.	1	4723543	4724543	AT1G13780	.	+
1	4724423	4724624	MYB119_peak_6158	117	.	1	4723543	4724543	AT1G13780	.	+
1	4735075	4735276	MYB119_peak_9005	108	.	1	4734473	4735473	AT1G13820	.	+
1	4741081	4741282	MYB119_peak_5343	122	.	1	4741189	4742189	AT1G13830	.	-
1	4840264	4840465	MYB119_peak_6094	118	.	1	4839633	4840633	AT1G14140	.	-
1	4860116	4860317	MYB119_peak_1117	238	.	1	4859661	4860661	AT1G14220	.	-
1	4860116	4860317	MYB119_peak_1117	238	.	1	4860167	4861167	AT1G14230	.	+
1	4872645	4872846	MYB119_peak_2765	159	.	1	4871855	4872855	AT1G14260	.	+
1	4877164	4877365	MYB119_peak_1791	193	.	1	4876505	4877505	AT1G14280	.	+
1	4877164	4877365	MYB119_peak_1791	193	.	1	4877256	4878256	AT1G14270	.	-
1	4882639	4882840	MYB119_peak_9260	107	.	1	4882265	4883265	AT1G14290	.	-
1	4934661	4934862	MYB119_peak_6087	118	.	1	4933662	4934662	AT1G14420	.	-
1	4976135	4976336	MYB119_peak_1130	236	.	1	4975705	4976705	AT1G14540	.	-
1	4982706	4982907	MYB119_peak_3413	145	.	1	4982488	4983488	AT1G14570	.	+
1	5000611	5000812	MYB119_peak_3451	144	.	1	5000710	5001710	AT1G14590	.	-
1	5036482	5036683	MYB119_peak_7201	113	.	1	5036575	5037575	AT1G14670	.	+
1	5036482	5036683	MYB119_peak_7201	113	.	1	5036610	5037610	AT1G14660	.	-
1	5078249	5078450	MYB119_peak_1106	239	.	1	5077981	5078981	AT1G14740	.	-
1	5156419	5156620	MYB119_peak_5481	121	.	1	5155564	5156564	AT1G14940	.	-
1	5197967	5198168	MYB119_peak_1815	192	.	1	5197939	5198939	AT1G15110	.	+
1	5212161	5212362	MYB119_peak_3453	144	.	1	5211474	5212474	AT1G15150	.	+
1	5212161	5212362	MYB119_peak_3453	144	.	1	5212349	5213349	AT1G15140	.	-
1	5212407	5212608	MYB119_peak_5738	120	.	1	5211474	5212474	AT1G15150	.	+
1	5212407	5212608	MYB119_peak_5738	120	.	1	5212349	5213349	AT1G15140	.	-
1	5309875	5310076	MYB119_peak_5266	123	.	1	5309558	5310558	AT1G15440	.	-
1	5341228	5341429	MYB119_peak_4271	132	.	1	5341089	5342089	AT1G15540	.	+
1	5341253	5341454	MYB119_peak_1335	220	.	1	5341089	5342089	AT1G15540	.	+
1	5342308	5342509	MYB119_peak_2682	161	.	1	5341931	5342931	AT1G15530	.	-
1	5376344	5376545	MYB119_peak_3956	136	.	1	5375792	5376792	AT1G15630	.	+
1	5388775	5388976	MYB119_peak_4530	129	.	1	5388951	5389951	AT1G15670	.	+
1	5410417	5410618	MYB119_peak_8845	108	.	1	5409907	5410907	AT1G15740	.	+
1	5410417	5410618	MYB119_peak_8845	108	.	1	5410043	5411043	AT1G15730	.	-
1	5429420	5429621	MYB119_peak_5961	119	.	1	5429594	5430594	AT1G15772	.	-
1	5493539	5493740	MYB119_peak_5434	122	.	1	5493532	5494532	AT1G16000	.	+
1	5500430	5500631	MYB119_peak_4753	127	.	1	5500504	5501504	AT1G16025	.	+
1	5500508	5500709	MYB119_peak_3624	141	.	1	5500504	5501504	AT1G16025	.	+
1	5503783	5503984	MYB119_peak_5032	125	.	1	5503607	5504607	AT1G16040	.	+
1	5521875	5522076	MYB119_peak_5962	119	.	1	5521601	5522601	AT1G16120	.	+
1	5539653	5539854	MYB119_peak_2077	180	.	1	5539049	5540049	AT1G16180	.	+
1	5542255	5542456	MYB119_peak_8495	109	.	1	5542118	5543118	AT1G16190	.	+
1	5637589	5637790	MYB119_peak_2269	173	.	1	5637778	5638778	AT1G16500	.	+
1	5646048	5646249	MYB119_peak_1464	211	.	1	5645443	5646443	AT1G16510	.	-
1	5684811	5685012	MYB119_peak_1227	229	.	1	5684909	5685909	AT1G16630	.	-
1	5744757	5744958	MYB119_peak_7202	113	.	1	5744636	5745636	AT1G16780	.	-
1	5819423	5819624	MYB119_peak_4497	130	.	1	5819079	5820079	AT1G17020	.	+
1	5836052	5836253	MYB119_peak_315	380	.	1	5835488	5836488	AT1G17060	.	-
1	5858561	5858762	MYB119_peak_3764	139	.	1	5858550	5859550	AT1G17140	.	-
1	5955806	5956007	MYB119_peak_4360	131	.	1	5955143	5956143	AT1G17370	.	-
1	6007435	6007636	MYB119_peak_4121	134	.	1	6007436	6008436	AT1G17490	.	+
1	6008277	6008478	MYB119_peak_8249	110	.	1	6007436	6008436	AT1G17490	.	+
1	6024722	6024923	MYB119_peak_1449	213	.	1	6024309	6025309	AT1G17510	.	-
1	6128763	6128964	MYB119_peak_2634	162	.	1	6127822	6128822	AT1G17800	.	+
1	6176683	6176884	MYB119_peak_380	361	.	1	6176480	6177480	AT1G17950	.	+
1	6230940	6231141	MYB119_peak_5345	122	.	1	6230194	6231194	AT1G18100	.	-
1	6253311	6253512	MYB119_peak_6427	116	.	1	6253093	6254093	AT1G18170	.	+
1	6253395	6253596	MYB119_peak_3155	150	.	1	6253093	6254093	AT1G18170	.	+
1	6268822	6269023	MYB119_peak_6041	118	.	1	6268939	6269939	AT1G18210	.	-
1	6315004	6315205	MYB119_peak_9037	108	.	1	6314635	6315635	AT1G18350	.	+
1	6315147	6315348	MYB119_peak_2042	182	.	1	6314635	6315635	AT1G18350	.	+
1	6366243	6366444	MYB119_peak_9261	107	.	1	6365396	6366396	AT1G18486	.	+
1	6366243	6366444	MYB119_peak_9261	107	.	1	6365519	6366519	AT1G18490	.	+
1	6374828	6375029	MYB119_peak_1990	184	.	1	6373905	6374905	AT1G18520	.	+
1	6375743	6375944	MYB119_peak_8892	108	.	1	6375622	6376622	AT1G18530	.	+
1	6375853	6376054	MYB119_peak_8521	109	.	1	6375622	6376622	AT1G18530	.	+
1	6384485	6384686	MYB119_peak_231	410	.	1	6384185	6385185	AT1G18560	.	+
1	6384485	6384686	MYB119_peak_231	410	.	1	6384587	6385587	AT1G18550	.	-
1	6388886	6389087	MYB119_peak_206	423	.	1	6388398	6389398	AT1G18570	.	+
1	6405324	6405525	MYB119_peak_2859	157	.	1	6404606	6405606	AT1G18610	.	+
1	6460347	6460548	MYB119_peak_3189	149	.	1	6459402	6460402	AT1G18730	.	+
1	6460347	6460548	MYB119_peak_3189	149	.	1	6460405	6461405	AT1G18720	.	-
1	6471638	6471839	MYB119_peak_839	269	.	1	6471824	6472824	AT1G18760	.	-
1	6473862	6474063	MYB119_peak_878	264	.	1	6473801	6474801	AT1G18773	.	+
1	6473862	6474063	MYB119_peak_878	264	.	1	6474048	6475048	AT1G18770	.	-
1	6480335	6480536	MYB119_peak_1039	246	.	1	6480043	6481043	AT1G18790	.	-
1	6480407	6480608	MYB119_peak_759	283	.	1	6480043	6481043	AT1G18790	.	-
1	6520119	6520320	MYB119_peak_2025	182	.	1	6519485	6520485	AT1G18871	.	-
1	6520119	6520320	MYB119_peak_2025	182	.	1	6519720	6520720	AT1G18880	.	+
1	6553851	6554052	MYB119_peak_5776	119	.	1	6553682	6554682	AT1G18975	.	+
1	6593996	6594197	MYB119_peak_4585	129	.	1	6593882	6594882	AT1G19100	.	+
1	6601361	6601562	MYB119_peak_2637	162	.	1	6601104	6602104	AT1G19110	.	+
1	6601397	6601598	MYB119_peak_4904	126	.	1	6601104	6602104	AT1G19110	.	+
1	6616106	6616307	MYB119_peak_1390	216	.	1	6615214	6616214	AT1G19160	.	-
1	6616106	6616307	MYB119_peak_1390	216	.	1	6615601	6616601	AT1G19170	.	+
1	6616325	6616526	MYB119_peak_1479	210	.	1	6615601	6616601	AT1G19170	.	+
1	6662226	6662427	MYB119_peak_5964	119	.	1	6661416	6662416	AT1G19270	.	+
1	6678185	6678386	MYB119_peak_6420	116	.	1	6677680	6678680	AT1G19310	.	-
1	6678185	6678386	MYB119_peak_6420	116	.	1	6678280	6679280	AT1G19320	.	+
1	6809930	6810131	MYB119_peak_2336	172	.	1	6809642	6810642	AT1G19690	.	-
1	6904871	6905072	MYB119_peak_6565	116	.	1	6903962	6904962	AT1G19890	.	+
1	6904871	6905072	MYB119_peak_6565	116	.	1	6904155	6905155	AT1G19880	.	-
1	6908700	6908901	MYB119_peak_462	339	.	1	6908805	6909805	AT1G19900	.	-
1	6961919	6962120	MYB119_peak_1776	194	.	1	6961029	6962029	AT1G20080	.	+
1	6971614	6971815	MYB119_peak_4303	132	.	1	6971036	6972036	AT1G20100	.	-
1	7034697	7034898	MYB119_peak_192	430	.	1	7034881	7035881	AT1G20320	.	-
1	7086809	7087010	MYB119_peak_8887	108	.	1	7086873	7087873	AT1G20440	.	-
1	7090177	7090378	MYB119_peak_1367	218	.	1	7089606	7090606	AT1G20450	.	-
1	7090177	7090378	MYB119_peak_1367	218	.	1	7089940	7090940	AT1G20460	.	+
1	7110529	7110730	MYB119_peak_6096	118	.	1	7110634	7111634	AT1G20530	.	-
1	7110822	7111023	MYB119_peak_6228	117	.	1	7110634	7111634	AT1G20530	.	-
1	7112148	7112349	MYB119_peak_678	294	.	1	7111610	7112610	AT1G20540	.	+
1	7137839	7138040	MYB119_peak_5966	119	.	1	7137828	7138828	AT1G20610	.	-
1	7167952	7168153	MYB119_peak_6949	114	.	1	7168041	7169041	AT1G20670	.	-
1	7232632	7232833	MYB119_peak_2129	178	.	1	7232653	7233653	AT1G20816	.	+
1	7238556	7238757	MYB119_peak_6040	118	.	1	7237692	7238692	AT1G20823	.	+
1	7265734	7265935	MYB119_peak_4984	125	.	1	7265555	7266555	AT1G20880	.	-
1	7290283	7290484	MYB119_peak_8846	108	.	1	7290390	7291390	AT1G20923	.	-
1	7373929	7374130	MYB119_peak_8141	110	.	1	7373114	7374114	AT1G21065	.	+
1	7466884	7467085	MYB119_peak_6278	117	.	1	7466164	7467164	AT1G21320	.	-
1	7470547	7470748	MYB119_peak_5642	120	.	1	7469995	7470995	AT1G21326	.	-
1	7470652	7470853	MYB119_peak_7697	111	.	1	7469995	7470995	AT1G21326	.	-
1	7495909	7496110	MYB119_peak_7691	111	.	1	7495997	7496997	AT1G21410	.	+
1	7628233	7628434	MYB119_peak_9164	108	.	1	7627455	7628455	AT1G21722	.	+
1	7671342	7671543	MYB119_peak_6578	115	.	1	7670530	7671530	AT1G21850	.	-
1	7677990	7678191	MYB119_peak_6230	117	.	1	7677207	7678207	AT1G21870	.	+
1	7730021	7730222	MYB119_peak_934	256	.	1	7729649	7730649	AT1G21970	.	-
1	7748705	7748906	MYB119_peak_9141	108	.	1	7748570	7749570	AT1G22010	.	+
1	7753158	7753359	MYB119_peak_2954	154	.	1	7753280	7754280	AT1G22020	.	+
1	7884162	7884363	MYB119_peak_6869	114	.	1	7883824	7884824	AT1G22310	.	-
1	7963431	7963632	MYB119_peak_4260	132	.	1	7962812	7963812	AT1G22540	.	+
1	7981418	7981619	MYB119_peak_5681	120	.	1	7980721	7981721	AT1G22590	.	+
1	8005586	8005787	MYB119_peak_8847	108	.	1	8005063	8006063	AT1G22640	.	+
1	8045218	8045419	MYB119_peak_3168	149	.	1	8045072	8046072	AT1G22730	.	+
1	8254493	8254694	MYB119_peak_1538	207	.	1	8254637	8255637	AT1G23240	.	-
1	8255369	8255570	MYB119_peak_1889	189	.	1	8254637	8255637	AT1G23240	.	-
1	8282300	8282501	MYB119_peak_8498	109	.	1	8282421	8283421	AT1G23330	.	-
1	8294450	8294651	MYB119_peak_5589	121	.	1	8294264	8295264	AT1G23350	.	-
1	8294659	8294860	MYB119_peak_6498	116	.	1	8294264	8295264	AT1G23350	.	-
1	8314094	8314295	MYB119_peak_5215	123	.	1	8313852	8314852	AT1G23410	.	+
1	8342762	8342963	MYB119_peak_8650	109	.	1	8342796	8343796	AT1G23510	.	-
